1601,1666,10Pi6Ori,67BetEri,0,0.01167856697039545
1601,1698,10Pi6Ori,17RhoOri,0,0.01167856697039545
1601,1765,10Pi6Ori,22Ori,0,0.01167856697039545
1603,2238,10BetCam,2Lyn,0,0.011736959318645322
1605,1641,7EpsAur,10EtaAur,2,0.044600955340274535
1605,1708,7EpsAur,13AlpAur,1,0.05447572986918984
1612,1641,8ZetAur,10EtaAur,3,0.02497200204227615
1641,2012,10EtaAur,32NuAur,1,0.020040501061684014
1641,1708,10EtaAur,13AlpAur,1,0.0450492023935578
1654,1702,2EpsLep,5MuLep,1,0.039955058260653924
1654,1829,2EpsLep,9BetLep,3,0.042852126867040166
1666,1679,67BetEri,69LamEri,2,0.01455239054841613
1666,1713,67BetEri,19BetOri,3,0.06521928966812753
1666,1735,67BetEri,20TauOri,1,0.029013327082197053
1666,1788,67BetEri,28EtaOri,2,0.03688316740124001
1679,1696,69LamEri,3IotLep,0,0.01235973027293053
1696,1705,3IotLep,4KapLep,5,0.011914489672789642
1696,1756,3IotLep,6LamLep,0,0.01215517832991493
1696,1784,3IotLep,29Ori,0,0.0124007292204434
1696,1713,3IotLep,19BetOri,2,0.0124007292204434
1698,1790,17RhoOri,24GamOri,0,0.012277339903068441
1698,1839,17RhoOri,32Ori,0,0.012277339903068441
1698,1852,17RhoOri,34DelOri,0,0.012277339903068441
1702,1705,5MuLep,4KapLep,3,0.013568559012200927
1702,1865,5MuLep,11AlpLep,3,0.03877420783172201
1705,1756,4KapLep,6LamLep,4,0.013299883542443762
1708,2088,13AlpAur,34BetAur,5,0.1588174261069207
1713,1784,19BetOri,29Ori,3,0.016907465652705286
1713,1788,19BetOri,28EtaOri,2,0.03688316740124001
1713,2004,19BetOri,53KapOri,8,0.1353352832366127
1735,1887,20TauOri,1887,0,0.0132510896469271
1735,1784,20TauOri,29Ori,1,0.016907465652705286
1756,1865,6LamLep,11AlpLep,0,0.014552390548416129
1756,1998,6LamLep,14ZetLep,0,0.014552390548416129
1765,1788,22Ori,28EtaOri,0,0.013659327519163197
1784,1887,29Ori,1887,1,0.0132510896469271
1784,2004,29Ori,53KapOri,2,0.016907465652705286
1788,1852,28EtaOri,34DelOri,6,0.03688316740124001
1790,1876,24GamOri,37Phi1Ori,1,0.012906812580479866
1790,1879,24GamOri,39LamOri,5,0.03580799617434693
1790,1852,24GamOri,34DelOri,11,0.11417761691083649
